_step,eval/episode_terminal_reward,run_id,run_name
484071,30.638340159380675,1zaxufh1,jolly-sweep-2
492192,31.742917095342044,1zaxufh1,jolly-sweep-2
500318,31.742917095342044,1zaxufh1,jolly-sweep-2
508433,31.738800691400208,1zaxufh1,jolly-sweep-2
516563,31.578339186407305,1zaxufh1,jolly-sweep-2
524664,31.578339186407305,1zaxufh1,jolly-sweep-2
532781,31.578339186407305,1zaxufh1,jolly-sweep-2
540896,31.578339186407305,1zaxufh1,jolly-sweep-2
549002,31.71916946267843,1zaxufh1,jolly-sweep-2
557110,31.708555722705558,1zaxufh1,jolly-sweep-2
565249,31.708555722705558,1zaxufh1,jolly-sweep-2
573397,31.708555722705558,1zaxufh1,jolly-sweep-2
581537,31.708555722705558,1zaxufh1,jolly-sweep-2
589675,31.708555722705558,1zaxufh1,jolly-sweep-2
597856,31.708555722705558,1zaxufh1,jolly-sweep-2
606001,31.708555722705558,1zaxufh1,jolly-sweep-2
614166,29.599722203192254,1zaxufh1,jolly-sweep-2
622321,29.301772454445462,1zaxufh1,jolly-sweep-2
630492,31.578339186407305,1zaxufh1,jolly-sweep-2
638687,31.871620626845395,1zaxufh1,jolly-sweep-2
646851,31.586302109725374,1zaxufh1,jolly-sweep-2
655037,32.56489115730072,1zaxufh1,jolly-sweep-2
663179,32.49384063731088,1zaxufh1,jolly-sweep-2
671342,32.56489115730072,1zaxufh1,jolly-sweep-2
679487,31.573125670962508,1zaxufh1,jolly-sweep-2
687652,32.56489115730072,1zaxufh1,jolly-sweep-2
695798,32.56489115730072,1zaxufh1,jolly-sweep-2
703972,32.2839237689263,1zaxufh1,jolly-sweep-2
712127,32.56489115730072,1zaxufh1,jolly-sweep-2
720316,32.56489115730072,1zaxufh1,jolly-sweep-2
728491,32.56489115730072,1zaxufh1,jolly-sweep-2
736662,32.49384063731088,1zaxufh1,jolly-sweep-2
744808,32.56489115730072,1zaxufh1,jolly-sweep-2
752979,30.14669300657952,1zaxufh1,jolly-sweep-2
761145,32.870754691784796,1zaxufh1,jolly-sweep-2
769331,32.80024750412726,1zaxufh1,jolly-sweep-2
777520,31.717074064488067,1zaxufh1,jolly-sweep-2
785665,32.729741687041795,1zaxufh1,jolly-sweep-2
793829,32.874373920749306,1zaxufh1,jolly-sweep-2
801964,32.63499237686417,1zaxufh1,jolly-sweep-2
810124,32.905869033396186,1zaxufh1,jolly-sweep-2
818312,32.905869033396186,1zaxufh1,jolly-sweep-2
826466,32.905869033396186,1zaxufh1,jolly-sweep-2
834649,32.905869033396186,1zaxufh1,jolly-sweep-2
